issue,comment_id,user,created_at,updated_at,body,state,comments,title
41,23740089,mbjones,2013-09-03T19:30:16Z,2013-09-03T19:30:16Z,"They are not missing from the documentation, as the documentation is automatically generated from the schema.  I checked the schema, and they are indeed missing in several places.  Now I'm questioning whether we had a reason for that (e.g., those id's were only meant to have document scope), or if it was a mistake.  It would require some sleuthing through old email list archives to determine if it was intentional.  Probably not a high priority for me unless it causes problems and needs revision in the spec.
",NA,NA,NA
7,23745613,cboettig,2013-09-03T20:48:37Z,2013-09-03T20:48:37Z,"@mbjones is there an external URL I can use to validate against?  (Just for the schema files, I know we can use http://knb.ecoinformatics.org/emlparser/ but have to figure out what went wrong in the `RHTMLForm` function first).  

Currently I have a local copy of the schema downloaded that I use, but a more portable solution would be better.  ",NA,NA,NA
7,23753570,mbjones,2013-09-03T22:51:40Z,2013-09-03T22:51:40Z,"@cboettig Not quite sure what you are asking.  The parsing service can be called at:

http://knb.ecoinformatics.org/emlparser/parse 

as long as you do an HTTP POST and provide the proper parameters.  For example, with `curl` you could do:

```
curl -F action=textparse -F doctext=@/Users/jones/Desktop/eml-sample.xml http://knb.ecoinformatics.org/emlparser/parse
```",NA,NA,NA
7,23753755,cboettig,2013-09-03T22:55:23Z,2013-09-03T22:55:23Z,"Is there a canonical URL for for eml.xsd?
I only see the option to download the xsd files as a tarball, not browse
them as web files....

---
Carl Boettiger
http://carlboettiger.info

sent from mobile device; my apologies for any terseness or typos
On Sep 3, 2013 3:51 PM, ""Matt Jones"" <notifications@github.com> wrote:

> @cboettig <https://github.com/cboettig> Not quite sure what you are
> asking. The parsing service can be called at:
>
> http://knb.ecoinformatics.org/emlparser/parse
>
> as long as you do an HTTP POST and provide the proper parameters. For
> example, with curl you could do:
>
> curl -F action=textparse -F doctext=@/Users/jones/Desktop/eml-sample.xml http://knb.ecoinformatics.org/emlparser/parse
>
> —
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/reml/issues/7#issuecomment-23753570>
> .
>",NA,NA,NA
7,23754409,mbjones,2013-09-03T23:10:00Z,2013-09-03T23:10:00Z,"Ah.  Now I see.  No, we do not provide one, because it is a security hole for applications to use an external schema for validation (similar to a SQL injection attack, this is an [XML Injection](http://projects.webappsec.org/w/page/13247004/XML%20Injection), also called [XML External Entity XXE Processing] (https://www.owasp.org/index.php/XML_External_Entity_\(XXE\)_Processing). Although our copy may be secure now, if many applications point at it, then it becomes an attractive and central point of attack, and if our host is compromised, then all apps that point at our schema URL would potentially be compromised as well. Compromises can lead to reading sensitive data on your computer (such as files like /etc/passwd), injection of malicious content into your application, and other maladies.  So, we try to make it hard for people to be insecure.  In general, trusting xsi:schemaLocation is allowing a third party to inject data into your process -- you are better served by downloading the schema, inspecting it, and if it is trustworthy, pointing at your local copy for validation.  ",NA,NA,NA
43,23763942,cboettig,2013-09-04T03:33:43Z,2013-09-04T03:33:43Z,Default `pubDate` added to dataset prototype.  ,NA,NA,NA
10,23764283,cboettig,2013-09-04T03:46:35Z,2013-09-04T03:46:35Z,"Now approaching this using `eml_config`, which will allow the user to create S4 objects that can be passed in for frequently used values.  These objects can then be loaded from the custom environment hash using: 

```coffee
get(""defaultElementName"", envir=remlCache)
```

- [ ] Need to add a method to write out and load in cache between R sessions.  Where is a good place to write to for this?  `system.file`?

Still expanding this function.  Commonly reused elements we will want to create and provide in this function:

- [x] intellectualRights element
- [x] default creator element
- [x] default contact element
- [ ] multiple saved taxonomic coverage elements (for researcher working on common set of species)
- [ ] default geographic coverage (multiple) (researcher working with common set of field sites)
- [ ] default software element (commonly used software).  
- [ ] ...

will continue to amend list as we think of more.  feel free to add suggestions.  ",NA,NA,NA
7,23788783,hlapp,2013-09-04T13:29:46Z,2013-09-04T13:29:46Z,"@mbjones I'm not sure I follow the logic. Wouldn't that mean even more so by extension that webpages shouldn't include .js from anywhere, shouldn't include CSS from anywhere, etc, not even from the originating website because that would make it a target for being compromised? W3C schemas do give the schema location, and xs:imports even require it. For example, here's the PROV schema: http://www.w3.org/ns/prov-core.xsd Are you suggesting they are giving a bad example?",NA,NA,NA
44,23809266,cboettig,2013-09-04T17:45:03Z,2013-09-04T17:45:03Z,Thanks. Yeah I should refrain from pushing things that can't install.... Given that we're teaching with this I should probably start a development branch rather than breaking master all the time!,NA,NA,NA
44,23809437,karthik,2013-09-04T17:47:11Z,2013-09-04T17:47:11Z,"Not to worry. Not going to update the package on the AMI for the coming week.

On Wed, Sep 4, 2013 at 10:45 AM, Carl Boettiger <notifications@github.com>
wrote:

> Thanks. Yeah I should refrain from pushing things that can't install.... Given that we're teaching with this I should probably start a development branch rather than breaking master all the time!
> ---
> Reply to this email directly or view it on GitHub:
> https://github.com/ropensci/reml/issues/44#issuecomment-23809266",NA,NA,NA
44,23809972,emhart,2013-09-04T17:55:03Z,2013-09-04T17:55:03Z,I'm also looking into it since my life is now a flood of meetings about metadata here at neon and there's some small consensus that we might go with eml and I'm pointing people towards the package.  Nice to have a working branch that I can show off here.,NA,NA,NA
44,23810979,cboettig,2013-09-04T18:09:14Z,2013-09-04T18:09:14Z,"Okay, I now have a `devel` branch (also pushed to this github repo) that I'll mess around with, and I'll keep master stable (Installing and passing the test suite at least).  Will try and flush out documentation on master.  

The current master branch (1ee0bc33485f3a900ac5bfefc974456439bfee11) now passes all tests and installs (needs more documentation etc to pass Check....).  I'm developing on `devel`.  At this point reml does most of the basic necessities: just closed the next milestone now that we can add coverage metadata.  We can read in, write out, and publish basic EML files.  


Note that the top-level API might still need to change a bit as we support more optional fields and need ways the user can modify them...

Great to hear about interest in the package (at least among us!).  Will push towards a stable version on CRAN in the near future (that is, freezing the user-facing functions API).  File issues and bugs and requests!  

",NA,NA,NA
44,23811088,karthik,2013-09-04T18:10:43Z,2013-09-04T18:10:43Z,@cboettig What is the `API` here? Are you referring to the internal plumbing?,NA,NA,NA
44,23812290,cboettig,2013-09-04T18:26:28Z,2013-09-04T18:26:28Z,"@karthikram Correct, I use the term API to refer to any function exported by the NAMESPACE.  It's the ""API"" because exported functions are designed to be available to other packages (as well as the end-user, obviously), and hence are the interface for both users and applications and should be stable once released (or otherwise justify at least a change to the major number in the semantic versioning).  ",NA,NA,NA
7,23832013,mbjones,2013-09-04T22:50:46Z,2013-09-04T22:50:46Z,"Yes, indeed -- you should only include javascript from a highly trusted source.  That is even more of an issue than XML.  Even when you don't intentionally include untrusted JS code, people develop clever XSRF and related attacks just to inject JS into your pages.  Its a bad thing.  I inspect any JS I include, lock it down as a local copy, and don't rely on external copies, as I would be trusting the security and goodwill of that host.  

The W3C does know about these XML injection issues, and it influenced their web architecture documents.  The W3C TAG [discussed these issues](http://lists.w3.org/Archives/Public/www-tag/2002Oct/0301.html), which was expressed in the web architecture principle of [Reference does not imply dereference](http://www.w3.org/TR/webarch/#implied-dereference); although the security implications are mentioned, they are glossed over in that document.  What they are saying is that just because someone provides an xsi:schemaLocation in their document is not an indication that you should dereference that in your parsing and validation. If that were so, then every document author would have the ability to inject potentially harmful content into your process.  Rather, xsi:schemaLocation is defined as a 'hint' to help someone locate a schema for a namespace that is unknown, but blindly importing them is certainly an exploitable security hole.  I first learned of these issues from a talk in 2000 by David Meggison from the W3C XML Working Group, but they persist today (and are actually easier, as there are now more injection vectors).  The recommended practice to avoid XEE attacks is to download and inspect DTDs and schemas yourself, and then set up a catalog for mapping namespaces to the vetted local schema copy for validation, thereby avoiding potential injection attacks.  XML (and SGML before it) catalogs are a common technology, and every XML and XSLT engine I have seen support them in their APIs.  We use them in Metacat, and simply register each schema we wish to support with its associated xsd or dtd that we have inspected and stored locally.  This is pretty simple and avoids user-driven content injection.

Our experience was that when we provided a resolvable copy of the schema, we started seeing many EML documents pointing at it (ok), and people automatically dereferencing it (bad).  So we took it down.  I think its reasonable to argue that [in principle we should have a resolvable copy of the schema](http://www.w3.org/TR/webarch/#pr-namespace-documents), but in practice it lead to bad dereferencing practices that we wanted to curtail in our community.  For example, I think @cboettig was not aware that its a potential security hole to directly dereference the EML xsd, and would not have found that out if we had placed eml.xsd at a resolvable location.  So, with this in mind, should we put up a resolvable copy?

Related pieces:
    https://www.owasp.org/images/5/5d/XML_Exteral_Entity_Attack.pdf
    http://www.soatothecloud.com/2008/08/dont-follow-that-schemalocation.html
    http://www.slideshare.net/qqlan/bh-ready-v4
    http://www.securityfocus.com/archive/1/297846/30/0/threaded

    
",NA,NA,NA
7,23833568,cboettig,2013-09-04T23:22:00Z,2013-09-04T23:22:00Z,@mbjones @hlapp Thanks both for the input and discussion here.  A bit over my head but I'm trying to follow along.  @mbjones Stupid question: the attack requires that the attacker alter the schema file that lives at the URL given?  ,NA,NA,NA
7,23838412,mbjones,2013-09-05T01:30:03Z,2013-09-05T01:30:03Z,"Yes, the attacker must manipulate one of the information sets that will be injected into the parsing process,  Within the document itself, these include external entities that are defined, and any of the multiple external files that can be included by reference to a 3rd party URI.  In the specific case of the namespace, the xsi:schemaLocation will point at a schema document, and the attacker would need to modify that document, which would potentially compromise multitudes of computers if they all point at that single schema file. ",NA,NA,NA
46,23838516,mbjones,2013-09-05T01:33:29Z,2013-09-05T01:33:29Z,"@cboettig One potential source of validation errors that you may not have considered is the use of illegal XML characters in the user input.  Before you write out the XML, all illegal XML chanracters need to be escaped.  Does your S4 class handle this escaping automatically when moving data in and out of R data structures?",NA,NA,NA
7,23842825,hlapp,2013-09-05T04:13:38Z,2013-09-05T04:13:38Z,"@mbjones I know about the semantics of xsi:schemaLocation, and why it is only a hint for how to obtain the schema definition, but not required to be dereferencable. What I was asking is whether W3C is giving a bad example by providing in its own XSD documents xsi:schemaLocation and xsi:import URIs that actually do dereference, to the correct schema document, even though as you say it's not required. I'm also sure that lots of people do dereference their schemaLocation URIs, and yet they haven't found this undesirable.

I also didn't suggest that one include JS, or XSD for that matter, from arbitrary and untrusted sources. What I did say is that by your logic JS included on an NCEAS-served website that's loaded from the NCEAS server that serves the website is bad and not to be trusted, because NCEAS servers could get compromised and hacked. While that is of course a possibility, and that machines get hacked every day is a fact, surely I shouldn't conclude from that not to visit NCEAS websites in my browser, but download them first via cURL and then inspect them by hand for malicious content?

I don't find anything wrong or hazardous with trusting sites and URI locations provided by well-known institutions (such as, for example, the W3C), and I (and I don't think I'm alone with this) expect that these institutions will strive to apply best sysadmin practices to prevent such compromise. We certainly do so at NESCent, and we take security and compromise detection very seriously, and I would expect NCEAS to do no less. So I'm sorry, but I can't see the case for erecting barriers to developers who want to develop applications with your schemas. The W3C certainly doesn't. ",NA,NA,NA
46,23877957,cboettig,2013-09-05T15:49:10Z,2013-09-05T15:49:10Z,"Yes, it looks like the R XML library automatically escapes these characters.  (Noticed this somewhat by accident in my  example from the README: https://github.com/ropensci/reml/blob/70c1f8b2747515ae32b770007c84c905f1fda3d3/inst/doc/reml_example.xml 

I added an html-marked up link for intellectual rights, which you will see escaped there.  (How would you suggest that section be marked up properly to include a link to the relevant license?  Or should I just stick in the whole license text?",NA,NA,NA
7,23888602,duncantl,2013-09-05T18:00:13Z,2013-09-05T18:00:13Z,"The eml_validate() function is now working again. The problem seems to have been that the format of the HTML changed from using h2 to h4 for the relevant headers.  
So nothing to do with RHTMLForms, just how we process the HTML response.
Ideally, the validator would allow us to request the response as XML or JSON and give it to us without the HTML formatting.",NA,NA,NA
7,23892270,mbjones,2013-09-05T18:50:00Z,2013-09-05T18:50:00Z,"That would be a good change.  We didn't originally design the validator that way, but it would be fairly easy to change it to output more structured data on request.",NA,NA,NA
42,23965322,cboettig,2013-09-06T19:58:48Z,2013-09-06T19:58:48Z,"Fixed by ddfe3efcad5fbe74525ccafe077b64adfeffd5ac

May be adjusted later to use an XML-based reply from the form when that is implemented:
https://projects.ecoinformatics.org/ecoinfo/issues/6079",NA,NA,NA
47,24538606,mbjones,2013-09-16T19:45:37Z,2013-09-16T19:45:37Z,"This is great.  For the other metadata, I would ensure we have all of the metadata attached from [eml-attribute](http://knb.ecoinformatics.org/software/eml/eml-2.1.1/eml-attribute.png) that are required to properly interpret the variables.  In particular, I think that we should have:

- name, label, and description
- for numerical quantites, units, precision, number type, bounds
- for categorical quantities, definitions of enumerated codes
- for datetime values, ISO 8601 format string and precision

I think we should take DataONE's concept of a 'DataPackage' that can contain multiple data.frame (and other)  objects and extend it to be the container for the high-level metadata about the package (creator, contact, title, abstract, methods, etc).  That way, this information is outside of the data.frame objects, but is still readily accessible.  We should talk some more about the design of this and the dataone library to make them as synergistic as possible and eliminate overlap where possible.


",NA,NA,NA
47,24540927,cboettig,2013-09-16T20:17:49Z,2013-09-16T20:17:49Z,"@mbjones Thanks!  

Yes, I agree entirely about getting more of the `eml-attribute` level metadata in, and struggle a bit to find an approach that is both concise/non-redundant and complete.  I'd love input on proposed function calls / API structure through which the user would specify this information.  Here's a few sticking points I've hit, particularly with `numeric` and `dateTime`.  



* __Numerical quantities__: On one hand, we want to leverage R's native types -- e.g. numeric vs. integer, rather than providing an alternative and potentially inconsistent way to declare type.  On the other hand, these don't map trivially onto EML, in which numbers are `ratio` vs `interval` and can be `whole`, `integer`, `real`, `complex`.  What do we do here?

* __Datetime__ R has several datetime classes: base R provides __Date__, along with __POSIXlt__ and __POSIXct__, not to mention packages like `chron`.  None of these formats have a concept of precision, which is particularly frustrating if you want a column in, i.e. `YYYY` format.  Making it a `Date` with a given formatting string: `as.Date(""2012"", ""%Y"")` adds today's month and day arbitrarily.  We could advise users to define all dates as ""character"" class instead (most may already do this...), but this goes against the ""use native types"" objective.  

Currently character types will be assigned `nominal/nonEnumeratedDomain/textDomain`. Do we provide a mechanism to allow a column to be ""character"" class while still be encoded as a ""dateTime""?  Related, I recall that dateTime in EML can also have much more fuzzy formats -- presumably things like geological Epochs, etc.  I assume these would appear as (ordered?) factors in the `data.frame`, ""Holocene"", etc, but no idea how to go about handling this case such that we write out a `dateTime` node and not a `nominal` under `measurementScale`.  

Currently `reml` expects dateTime to be in one of those three formats, and for the user to just give the format string in the `unit.defs` list.  When writing to csv I use the `format(date, format_string)` to write a character string of the correct structure.  An optional precision could be added to the slot in `unit.defs`.  



* __categorical variables__ The current implementation handles this better, where the user gives code and definition as a named string as already illustrated above.  R has the notion of factors and ordered factors, which map cleanly onto `nominal/enumeratedDomain` and `ordinal/enumeratedDomain`  (I see ordinal can have a `textDomain instead  in the Schema?  Not sure what that would mean....) .   The only non-ideal part of this approach is that it is slightly redundant: the user must write out the codes explicitly (though the wizard helper function will display each code and prompt for the definition if not given).  I should probably at least add an automated check that the codes match the factor levels....


--------------------

the DataPackage idea is interesting -- how is it different from an EML `dataset`?  (I think `dataset` can have multiple `dataTables`?  I may still need to add support for that in `reml`...)  Of course, we already have R classes corresponding to EML concepts of `dataset`, `dataTable`, etc.  It would be relatively trivial to make them inherit `data.frame` methods.  I don't know of a native R concept for a collection of data.frames though (I mean, other than as a list of data.frames).  We could simply add methods such that `dataset[[1]]` would return the first `dataTable` (or equivalent creature, like raster, etc), which would inherit the appropriate R type (e.g. data.frame)...

",NA,NA,NA
46,26354483,cboettig,2013-10-15T17:24:02Z,2013-10-15T17:24:02Z,"I think we aim for a two-fold strategy: (1) mostly to provide constructor functions for which it is difficult to make invalid EML, while still supporting direct construction for advanced users, and then (2) wrap the validation check in the ""publish"" functions (with toggle off option), but not wrap it in the regular ""write"" functions.  We also expose the validation function for end-users to run it themselves if they wish.  (Re-tagging question as ""publish"" instead of ""write"").  

To Do:

- [ ] Add validation check to `publish` functions",NA,NA,NA
20,26354697,cboettig,2013-10-15T17:26:31Z,2013-11-12T04:18:00Z,"- [x] Create publish method for KNB using `dataone` package.  

See notes http://carlboettiger.info/2013/10/10/notes.html on CILogin.  ",NA,NA,NA
47,26355063,cboettig,2013-10-15T17:31:03Z,2013-10-15T17:31:03Z,"We now have support for the unit metadata (attributes) Matt highlights: 

-   name, label, and description
-   for numerical quantites, units, precision, number type, bounds
-   for categorical quantities, definitions of enumerated codes
-   for datetime values, ISO 8601 format string and precision

See [Ex 3](https://github.com/ropensci/reml/blob/master/inst/examples/ex3.R)
",NA,NA,NA
4,26355958,cboettig,2013-10-15T17:41:23Z,2013-10-15T17:41:23Z,"Not sure that it makes sense to have a `publish(""file.xml"", repo=""github"")` in the same sense as `publish(""file.xml"", repo=""KNB"")` or `publish(""file.xml"", repo=""figshare"")`.  Github isn't indexed in the same way as these data repositories -- not clear where the data would be published to on Github anyway.  

In particular, the other repositories have their own notion of metadata, so it makes sense to have a function that can map EML metadata into, say, the required figshare title, category, tag, author, and description boxes. The same is not true for Github.  Users can always use `eml_write` and put their EML where-ever they want.  ",NA,NA,NA
7,26356242,cboettig,2013-10-15T17:44:40Z,2013-10-15T17:44:40Z,"Since we have a working `eml_validate` function at this point, I think we can close this issue.  See #46 on workflow for validation.  ",NA,NA,NA
48,26366634,karthik,2013-10-15T19:54:12Z,2013-10-15T19:54:12Z,We could use this issue to highlight other rOpenSci packages. Download data that cover these different types of coverage and document those. Also what other major issues need to be worked on before [this milestone](https://github.com/ropensci/reml/issues?milestone=7&state=open)?,NA,NA,NA
48,26370488,emhart,2013-10-15T20:44:13Z,2013-10-15T20:44:13Z,"I think this is a great idea and something to incorporate into spocc (née occdat) Right now it's written with S4 classes, but we can write the dataset with EML that automatically incorporates those elements using reml.  I'll open an issue on the other package.",NA,NA,NA
50,26372498,cboettig,2013-10-15T21:09:43Z,2013-10-15T21:09:43Z,"Consider adding support for `listOf` `XMLInternalNode` elements to the `<metadata>` element. Currently this can be accomplished very crudely:

 
```coffee
rdfa <- '<subject about=""http://some.namespace#1838"" xmlns:o=""http:/oboe-core#"">
             <meta property=""o:entity"" content=""Air"" datatype=""xsd:string""/>
             <meta property=""o:characteristic"" content=""Temperature"" datatype=""xsd:string""/>
             <meta property=""o:unit"" content=""Celsius"" datatype=""xsd:string""/>
            </subject>'
eml_write(dat, additionalMetadata = new(""additionalMetadata"", metadata = rdfa))
```
",NA,NA,NA
47,26439402,mbjones,2013-10-16T17:26:06Z,2013-10-16T17:26:06Z,Fantastic!,NA,NA,NA
52,26487047,SimonHStats,2013-10-17T08:31:29Z,2013-10-17T08:31:29Z,"Oh christ, I've put this in the Reml thread. Is there a way to migrate. I'm really sorry, I'm quite new to Github.",NA,NA,NA
53,26764327,emhart,2013-10-21T22:58:51Z,2013-10-21T22:58:51Z,"I've been using NetCDF4 in R, you just need to use the [ncdf4 package](http://cran.r-project.org/web/packages/ncdf4/index.html).  That said it seems like netcdf would be a long shot, as most ecologists have never heard of it before, let alone how to use it.  Also is there an easy way to use XSLT to do the mappings?  ",NA,NA,NA
53,26765612,cboettig,2013-10-21T23:22:12Z,2013-10-21T23:22:12Z,"@emhart Thanks for the ncdf4 package, good to know that exists.  I agree entirely about the low uptake among ecologists, but I think it's issues just like this that make an unnecessary barrier between environmental scientists and ecologists; who obviously have large conceptual overlap.  (NOAA provides some very good fish population dynamics in netcdf, which might be useful to ecologists, and ecologists wanting to send data to enviro sci collaborators might prefer netcdf to EML?)  Hopefully by providing more tools that allow them to consume each-other's data formats we can decrease barriers slightly.  

netcdf4 might also be a good choice merely for performance reasons with large data.  

Yeah, good thought about XSLT. It would certainly be nice to define mappings in a way that wasn't R dependent; and to re-use existing mappings.  @mbjones is that how the mapping to BDP is done?  

@emhart The XSLT approach has been done elsewhere  -- for instance, NeXML defines XSLT mappings to render NeXML into CDAO/RDF format: https://github.com/nexml/nexml/blob/master/xslt/nexml2cdao.xsl#L293 However, this example highlights some of the weaknesses of that approach as well, at least as far as converting into linked data RDF formats -- the CDAO URIs there are largely outdated, and some developers advocate maintaining a simpler mapping, such as a simple JSON table.  See https://github.com/nexml/nexml/issues/5 for some reasons not to do this with XSLT. 





",NA,NA,NA
53,26766927,cboettig,2013-10-21T23:49:10Z,2013-10-21T23:49:10Z,"Whoops.  In case you thought this issue sounded familiar... see: #15 

@mbjones links several XSL stylesheets.  @emhart feel free to add some R function wrappers based on these stylesheets, or I'll get to it one of these days.  My intuition would be to create a directory such as `inst/xsl` and have the functions work from the local files?  Or maybe better to pull the XSL from an online home?  

@mbjones it would be great if you could track down the ISO19115 mappings.  and would love to hear any thoughts on eml to/from netcdf question.  
",NA,NA,NA
53,26767333,cboettig,2013-10-21T23:57:17Z,2013-10-21T23:57:17Z,@emhart The Sxslt package may be useful in implementing this. See documentation: http://www.omegahat.org/Sxslt/ and github home: https://github.com/omegahat/Sxslt,NA,NA,NA
53,26864442,cboettig,2013-10-22T23:36:18Z,2013-10-22T23:36:18Z,"@duncantl @mbjones Not managing to apply this [eml2tonbii.xsl](https://github.com/ropensci/reml/blob/master/inst/xsl/eml2tonbii.xsl) using [my example EML](https://github.com/ropensci/reml/blob/master/inst/doc/reml_example.xml) file using @duncantl 's Sxslt package for some reason (installed from www.omegahat.org, because I couldn't get the github.com/omegahat/Sxslt to install):

Not sure if this is a problem with the XSL file or the Sxslt wrapper?  

```coffee
library(Sxslt)
xsl <- ""inst/xsl/eml2tonbii.xsl""
eml <- ""inst/doc/reml_example.xml""
xsltApplyStyleSheet(eml, xsl)
```


```
xmlXPathCompOpEval: function nodeset not found
XPath error : Unregistered function
xmlXPathCompiledEval: 1 objects left on the stack.
$doc
<?xml version=""1.0"" encoding=""ISO-8859-1""?>
<metadata>
  <idinfo>
    <citation>
      <citeinfo>
        <origin/>
      </citeinfo>
    </citation>
  </idinfo>
</metadata>
 

```",NA,NA,NA
53,26865805,duncantl,2013-10-22T23:47:16Z,2013-10-22T23:58:04Z,"On the train and I have a brief moment before exiting. Apologies for the brevity.

It looks like the xsl uses functions that are defined in the xalan namespace.
Some of these may be now in the exslt namespace (i.e. extended xsl) available in libxslt. Some may not.
Specifically  xalan:nodeset().  This most likely corresponds to exslt:node-set().

",NA,NA,NA
53,26881329,mbjones,2013-10-23T05:23:58Z,2013-10-23T05:23:58Z,"I think Duncan's right about the xalan dependency -- that rings a bell.  Not sure if we could generalize that to use a more commonly implemented function so we can avoid the xslt processor dependency.  

GBIF did the work on the EML to ISO 19139 conversion stylesheet.  It's a start, and I'm sure the whole community would rejoice if we made the conversion script more complete.  We haven't used this in our software yet, but here's an email thread with some background on the converter:
  http://lists.nceas.ucsb.edu/ecoinformatics/pipermail/eml-dev/2010-October/001859.html
And General info:
  http://rs.gbif.org/schema/eml-gbif-profile/dev/
And the XSLT file itself:
  http://rs.gbif.org/schema/eml-gbif-profile/dev/eml2iso19139.xsl",NA,NA,NA
53,26922916,cboettig,2013-10-23T17:00:21Z,2013-10-23T17:00:38Z,"@mbjones Cool!  That stylesheet works with the EML 2.1.0 test file (from Harvard Forest LTER), but not the 2.1.1 EML I'm writing with reml (executes but returns empty): 


```coffee
> library(Sxslt)
> a = xsltApplyStyleSheet(""inst/examples/hf205.xml"", ""inst/xsl/eml2iso19139.xsl"")
```
works!   [output XML here](https://github.com/ropensci/reml/blob/8873df377687d33c0613cc7ff46b1bf257032c63/inst/examples/hf205_iso19139.xml).  Not sure how I'd validate that `hf205_iso19139.xsl`; a couple lines look questionable (plain text at start and end, missing contact info).  

This example with our `reml` generated EML fails:  

```coffee
> a = xsltApplyStyleSheet(""inst/doc/reml_example.xml"", ""inst/xsl/eml2iso19139.xsl"")
> a$doc
<?xml version=""1.0""?>
```

@duncantl Not quite clear what needs to be done about the xalan to get the other stylesheets working.  ",NA,NA,NA
20,27333057,cboettig,2013-10-29T19:02:55Z,2013-10-29T19:02:55Z,"@mbjones Just implemented the [knb method](https://github.com/ropensci/reml/blob/devel/R/eml_knb.R) on the development branch, following your example from https://github.com/mbjones/opensci_r_esa_2013/issues/4.  Seems something on the server side is down though, KNB isn't resolving metadata files at the moment: e.g. even in a browser this doi gives me an error: http://dx.doi.org/10.5063/AA/wolkovich.30.1 resolves to this page with an error:
https://knb.ecoinformatics.org/knb/d1/mn/v1/object/doi:10.5063%2FAA%2Fwolkovich.30.1 


Also, quick question on the ids:

- is `id.mta` (the id of the metadata D1Object in https://github.com/mbjones/opensci_r_esa_2013/issues/4) the same as `id.pkg` (and also the same as `packageId` attribute on the head `eml` node?) If not, which one is the `packageId` and where does the other ID live inside the EML? 
- Also in https://github.com/mbjones/opensci_r_esa_2013/issues/4, you show uploading the EML both by passing the filename, ""text.xml"", and later by first using a ""readLines"" and passing the text.  Does either approach work or is the `readLines` step necessary, given the name of an xml file?  
",NA,NA,NA
20,27344135,cboettig,2013-10-29T21:14:10Z,2013-10-29T21:14:10Z,"@mbjones KNB seems to be back up and the function is generally working:


I've just assumed that the EML `packageId` attribute should correspond to the metadata of the eml D1Object itself, while the `pkg.id` passed to the `new(""dataPackage""`` call should be something different (I just append `_package` to the eml packageId).  Please correct me if this is wrong or ill-advised!!

The example shown in [test_knb.R](https://github.com/ropensci/reml/blob/devel/inst/tests/test_knb.R) generates these IDs for the EML, the CSV, and the package, respectively, and it appears each of them resolve in the browser:  

* eml: [urn:uuid:7d01d639-0e89-4d75-9d88-e334f11b8bad](https://knb.ecoinformatics.org/knb/d1/mn/v1/object/urn:uuid:7d01d639-0e89-4d75-9d88-e334f11b8bad)
* csv: [urn:uuid:931dea76-2f84-4736-9875-4beade1d62a8](https://knb.ecoinformatics.org/knb/d1/mn/v1/object/urn:uuid:931dea76-2f84-4736-9875-4beade1d62a8)
* package: [urn:uuid:7d01d639-0e89-4d75-9d88-e334f11b8bad_package](https://knb.ecoinformatics.org/knb/d1/mn/v1/object/urn:uuid:7d01d639-0e89-4d75-9d88-e334f11b8bad_package)

Yay!


```coffee
> a = getD1Object(cli, pid[[""csv""]])
checkServerTrusted - RSA
checkServerTrusted - RSA
   === Trying Location: urn:node:KNB (https://knb.ecoinformatics.org/knb/d1/mn/v1/object/urn:uuid:931dea76-2f84-4736-9875-4beade1d62a8)
checkServerTrusted - RSA
@@ D1Object-class:R initialize as something else
@@ D1Object-class:R initialize with jobjRef
> asDataFrame(a)
theData is textConnectionconnection
  river                      spp   stg  ct        day
1   SAC Oncorhynchus tshawytscha smolt 293 2013-09-01
2   SAC Oncorhynchus tshawytscha  parr 410 2013-09-01
3    AM     Oncorhynchus kisutch smolt 210 2013-09-02
```

- [ ] Um, I'm not sure what the equivalent of `asDataFrame` is for the XML file.  For `reml` at least I think we might prefer a wrapper to `getD1Object` / `getD1Package` so that we can read in EML-annotated data in the same way from KNB as we do with local files in the `eml_read` function.  


I think I still need some advice on how to write an appropriate test case.  The server detects that my files have already been uploaded based on matching metadata:     

```
 * SystemMetadata indicates that this object was already created (uploaded Tue Oct 29 13:12:14 PDT 2013). Skipping create.
```

even when the test has generated a new ID, which I guess is good, though it's not obvious to me what's happening.  Am I creating multiple ids that point to the same file this way?  What's the best way to go about writing tests so that (a) they don't trigger this error, and (b) I don't end up writing a lot of junk to KNB?  


",NA,NA,NA
